source,target,cor,P/N
F_Diploospora,B_Pontibacter,0.454815932,P
F_Phaeopyxis,B_Pontibacter,0.303885228,P
F_Scheffersomyces,B_Pontibacter,0.360630314,P
F_Symbiotaphrina,B_Pontibacter,0.330518521,P
F_Tulostoma,B_Pontibacter,0.313987583,N
F_Trametes,B_Pontibacter,0.35742079,P
F_Macrohyporia,B_Pontibacter,0.325993517,P
F_Pseudomicrostroma,B_Pontibacter,0.330515061,P
F_Gymnosporangium,B_Pontibacter,0.293008003,P
B_Microcystis,B_Janthinobacterium,0.276090042,P
B_Myxococcus,B_Janthinobacterium,0.293179688,P
F_Amorphotheca,B_Janthinobacterium,0.279104054,P
F_Appendiculella,B_Janthinobacterium,0.314014473,P
F_Macrohyporia,B_Janthinobacterium,0.350795275,P
F_Septobasidium,B_Janthinobacterium,0.275722776,P
B_Martelella,B_Ornithinimicrobium,0.27724761,P
B_Micavibrio,B_Ornithinimicrobium,0.31852116,P
B_Marmoricola,B_Ornithinimicrobium,0.281950624,P
B_Anabaena,B_Ornithinimicrobium,0.283639113,P
F_Diploospora,B_Ornithinimicrobium,0.288056188,P
B_Treponema,B_Granulicatella,0.385400108,P
B_Truepera,B_Granulicatella,0.30120025,P
B_Rufibacter,B_Granulicatella,0.296529827,P
F_Eremothecium,B_Granulicatella,0.301048263,P
F_Ophiocordyceps,B_Granulicatella,0.285775913,P
F_Lopharia,B_Granulicatella,0.277148247,P
B_Acetobacter,B_Martelella,0.276498565,P
B_Candidatus Phytoplasma,B_Martelella,0.337929568,P
B_Lutibacter,B_Martelella,0.407160277,P
B_Tetragenococcus,B_Martelella,0.338950248,P
B_Apibacter,B_Martelella,0.400114836,P
B_Micavibrio,B_Martelella,0.293972657,P
B_Pseudaminobacter,B_Martelella,0.345568352,P
B_Anabaena,B_Martelella,0.277879744,P
B_Austwickia,B_Martelella,0.31425389,P
B_Pectobacterium,B_Martelella,0.275630963,P
B_Kineococcus,B_Martelella,0.311443001,P
B_Aphanizomenon,B_Martelella,0.317166653,P
B_Halothece,B_Martelella,0.294544031,P
F_Abrothallus,B_Martelella,0.295692182,P
F_Loxosporopsis,B_Martelella,0.303248119,P
F_Pleuroascus,B_Martelella,0.2852933,P
F_Pyricularia,B_Martelella,0.311163376,P
F_Symbiotaphrina,B_Martelella,0.295758562,P
F_Leucopaxillus,B_Martelella,0.312605245,P
F_Phellinus,B_Martelella,0.359760767,P
F_Rhodotorula,B_Martelella,0.276416133,P
B_Anabaena,B_Lachnoclostridium,0.29692811,P
B_Sinomonas,B_Lachnoclostridium,0.278616557,P
B_Austwickia,B_Lachnoclostridium,0.316278137,P
F_Abrothallus,B_Lachnoclostridium,0.376849944,P
F_Hypocrella,B_Lachnoclostridium,0.282018882,P
F_Microallomyces,B_Lachnoclostridium,0.282163605,P
B_Starkeya,B_Rhodoplanes,0.290171159,P
F_Lopharia,B_Rhodoplanes,0.325291884,P
B_Candidatus Phytoplasma,B_Acetobacter,0.470649285,P
B_Lutibacter,B_Acetobacter,0.426269788,P
B_Tetragenococcus,B_Acetobacter,0.323442043,P
B_Apibacter,B_Acetobacter,0.350031248,P
B_Acidiphilium,B_Acetobacter,0.329116988,P
B_Chromohalobacter,B_Acetobacter,0.294052147,P
B_Aphanizomenon,B_Acetobacter,0.283077859,P
F_Acanthothecis,B_Acetobacter,0.309517332,P
F_Platythecium,B_Acetobacter,0.303415493,P
F_Ionomidotis,B_Acetobacter,0.40021706,P
F_Xenoacremonium,B_Acetobacter,0.275958563,N
F_Hirsutella,B_Acetobacter,0.286918108,P
F_Neurospora,B_Acetobacter,0.312605705,P
F_Smittium,B_Acetobacter,0.320058291,P
B_Lutibacter,B_Candidatus Phytoplasma,0.382257122,P
B_Tetragenococcus,B_Candidatus Phytoplasma,0.305025658,P
B_Apibacter,B_Candidatus Phytoplasma,0.439176032,P
B_Acidiphilium,B_Candidatus Phytoplasma,0.409374764,P
B_Pseudopropionibacterium,B_Candidatus Phytoplasma,0.300669293,P
B_Pseudaminobacter,B_Candidatus Phytoplasma,0.279557108,P
B_Kordiimonas,B_Candidatus Phytoplasma,0.369388028,P
B_Marinomonas,B_Candidatus Phytoplasma,0.284956946,P
B_Chromohalobacter,B_Candidatus Phytoplasma,0.295396208,P
B_Anabaena,B_Candidatus Phytoplasma,0.335633832,P
B_Acholeplasma,B_Candidatus Phytoplasma,0.282117527,P
B_Oscillatoria,B_Candidatus Phytoplasma,0.33244054,P
B_Victivallis,B_Candidatus Phytoplasma,0.284718612,P
B_Aquimarina,B_Candidatus Phytoplasma,0.277021582,P
F_Passalora,B_Candidatus Phytoplasma,0.304219513,P
F_Phaeosphaeria,B_Candidatus Phytoplasma,0.332805877,P
F_Fuscidea,B_Candidatus Phytoplasma,0.295069388,P
F_Phaeopyxis,B_Candidatus Phytoplasma,0.310199259,P
F_Heliocephala,B_Candidatus Phytoplasma,0.294185466,P
F_Ugola,B_Candidatus Phytoplasma,0.281946417,P
F_Syncephalastrum,B_Candidatus Phytoplasma,0.334964732,P
B_Curtobacterium,B_Frondihabitans,0.299139403,P
B_Plantibacter,B_Frondihabitans,0.282212182,P
B_Chitinophaga,B_Frondihabitans,0.412749406,P
B_Rhodoluna,B_Frondihabitans,0.395305456,P
F_Verrucaria,B_Frondihabitans,0.370883154,P
F_Myelochroa,B_Frondihabitans,0.303774681,P
F_Tretomyces,B_Frondihabitans,0.33216774,P
F_Robbauera,B_Frondihabitans,0.282212182,P
B_Asticcacaulis,B_Caulobacter,0.283415675,P
B_Labrys,B_Caulobacter,0.292860166,P
B_Chromobacterium,B_Caulobacter,0.289356182,P
B_Saprospira,B_Caulobacter,0.306574464,P
B_Leadbetterella,B_Caulobacter,0.316478102,P
F_Phialocephala,B_Caulobacter,0.293433157,P
B_Gemmata,B_Aerococcus,0.278766551,P
F_Phaeosphaeria,B_Aerococcus,0.282964974,P
F_Ophiocordyceps,B_Aerococcus,0.290159388,P
F_Cerrena,B_Aerococcus,0.323843611,P
F_Lopharia,B_Aerococcus,0.284447892,P
B_Kordia,B_Nitrosomonas,0.280738094,P
B_Micropruina,B_Solimonas,0.278223324,P
B_Asticcacaulis,B_Solimonas,0.281892126,P
B_Streptosporangium,B_Solimonas,0.376217497,P
B_Aureimonas,B_Solimonas,0.310655345,P
B_Acidiphilium,B_Solimonas,0.373303361,P
B_Haematobacter,B_Solimonas,0.369145837,P
B_Blastomonas,B_Solimonas,0.377842602,P
B_Chromobacterium,B_Solimonas,0.351969702,P
B_Shinella,B_Solimonas,0.349020745,P
B_Methylorubrum,B_Solimonas,0.325960436,P
B_Acholeplasma,B_Solimonas,0.402130824,P
B_Neorhizobium,B_Solimonas,0.306308812,P
B_Aphanizomenon,B_Solimonas,0.283383891,P
B_Bartonella,B_Solimonas,0.277849222,P
F_Kirschsteiniothelia,B_Solimonas,0.311611025,P
F_Diploospora,B_Solimonas,0.327703157,P
F_Pseudogymnoascus,B_Solimonas,0.286897164,P
F_Rhizoctonia,B_Solimonas,0.296241796,P
F_Perenniporia,B_Solimonas,0.274715861,P
F_Macrohyporia,B_Solimonas,0.330043007,P
B_Scytonema,B_Starkeya,0.281495388,P
B_Anoxybacillus,B_Starkeya,0.304131999,P
B_Brenneria,B_Starkeya,0.278510438,P
B_Pleomorphomonas,B_Starkeya,0.322690867,P
B_Blastochloris,B_Starkeya,0.327727411,P
F_Pithomyces,B_Starkeya,0.296722764,P
F_Massarina,B_Starkeya,0.380008315,P
F_Funneliformis,B_Starkeya,0.291393268,P
B_Lutibacter,B_Zymomonas,0.295248891,P
B_Micropruina,B_Zymomonas,0.343312114,P
B_Gemmata,B_Zymomonas,0.332792784,P
B_Apibacter,B_Zymomonas,0.43176794,P
B_Asticcacaulis,B_Zymomonas,0.276902403,P
B_Agrococcus,B_Zymomonas,0.32771885,P
B_Haematobacter,B_Zymomonas,0.327651865,P
B_Panacibacter,B_Zymomonas,0.46262201,P
B_Microcoleus,B_Zymomonas,0.293360524,P
B_Acholeplasma,B_Zymomonas,0.308079142,P
B_Brevibacillus,B_Zymomonas,0.323447562,P
B_Draconibacterium,B_Zymomonas,0.449465666,P
F_Gyrographa,B_Zymomonas,0.334626571,P
F_Schizothyrium,B_Zymomonas,0.28697206,P
F_Peltula,B_Zymomonas,0.374308798,P
F_Scheffersomyces,B_Zymomonas,0.314906209,P
F_Myriostoma,B_Zymomonas,0.367584828,P
F_Phellinus,B_Zymomonas,0.399486649,P
F_Hornodermoporus,B_Zymomonas,0.307661365,P
F_Pseudomicrostroma,B_Zymomonas,0.304805061,P
B_Asticcacaulis,B_Clavibacter,0.430239381,P
B_Curtobacterium,B_Clavibacter,0.37680368,P
B_Roseovarius,B_Clavibacter,0.321056244,P
B_Chitinophaga,B_Clavibacter,0.318445023,P
B_Neorhizobium,B_Clavibacter,0.288538547,P
F_Abrothallus,B_Clavibacter,0.304450366,P
F_Ocellularia,B_Clavibacter,0.279057878,P
F_Rigidoporus,B_Clavibacter,0.407157797,P
F_Dentipellis,B_Clavibacter,0.284880834,P
B_Micropruina,B_Lutibacter,0.332816604,P
B_Tetragenococcus,B_Lutibacter,0.421018388,P
B_Apibacter,B_Lutibacter,0.553591654,P
B_Acidiphilium,B_Lutibacter,0.369178509,P
B_Kordia,B_Lutibacter,0.32669899,P
B_Actinoalloteichus,B_Lutibacter,0.406900372,P
B_Methylophaga,B_Lutibacter,0.276760812,P
B_Kordiimonas,B_Lutibacter,0.371514708,P
B_Chromohalobacter,B_Lutibacter,0.337541483,P
B_Austwickia,B_Lutibacter,0.459912221,P
B_Cyanothece,B_Lutibacter,0.324972805,P
B_Castellaniella,B_Lutibacter,0.300923774,P
B_Aphanizomenon,B_Lutibacter,0.288966885,P
F_Schizothyrium,B_Lutibacter,0.308607252,P
F_Scheffersomyces,B_Lutibacter,0.432653749,P
F_Xenoacremonium,B_Lutibacter,0.305683993,N
F_Symbiotaphrina,B_Lutibacter,0.341326212,P
F_Neogloea,B_Lutibacter,0.273588333,P
F_Bullera,B_Lutibacter,0.302772425,P
B_Anaeromyxobacter,B_Sphaerotilus,0.376775125,P
B_Pelagibacterium,B_Sphaerotilus,0.297738318,P
B_Geodermatophilus,B_Sphaerotilus,0.276322774,P
B_Congregibacter,B_Sphaerotilus,0.287140719,P
B_Francisella,B_Proteus,0.304287409,P
B_Victivallis,B_Proteus,0.367123474,P
F_Kallichroma,B_Proteus,0.275927796,P
F_Heterogastridium,B_Proteus,0.280279983,P
B_Negativicoccus,B_Opitutus,0.300555487,P
B_Shinella,B_Opitutus,0.305068823,P
B_Pajaroellobacter,B_Opitutus,0.274320428,P
B_Luteipulveratus,B_Opitutus,0.525448133,P
B_Marivirga,B_Opitutus,0.274521678,P
B_Variovorax,B_Sorangium,0.277069469,P
B_Thermus,B_Sorangium,0.329416203,P
B_Actinomadura,B_Sorangium,0.327269978,P
B_Neorhizobium,B_Sorangium,0.2814532,P
B_Saccharothrix,B_Sorangium,0.369696392,P
B_Limnochorda,B_Sorangium,0.292361508,P
F_Gyrographa,B_Sorangium,0.328034387,P
F_Diplodia,B_Sorangium,0.285997391,P
F_Epicoccum,B_Sorangium,0.320719971,P
F_Paraphaeosphaeria,B_Sorangium,0.308393444,P
F_Verrucula,B_Sorangium,0.276003681,P
F_Armillaria,B_Sorangium,0.278865764,P
F_Chionosphaera,B_Sorangium,0.329019298,P
F_Microallomyces,B_Sorangium,0.282799541,P
F_Gigaspora,B_Sorangium,0.29819125,P
B_Apibacter,B_Micropruina,0.306939637,P
B_Acidiphilium,B_Micropruina,0.344168745,P
B_Agrococcus,B_Micropruina,0.283098719,P
B_Kordiimonas,B_Micropruina,0.333435246,P
B_Chromohalobacter,B_Micropruina,0.421793596,P
B_Ectothiorhodospira,B_Micropruina,0.339117486,P
B_Cyanothece,B_Micropruina,0.276992408,P
B_Microcoleus,B_Micropruina,0.310342621,P
B_Victivallis,B_Micropruina,0.292534919,P
B_Arcobacter,B_Micropruina,0.275863608,P
F_Absconditella,B_Micropruina,0.351916748,P
F_Scheffersomyces,B_Micropruina,0.295194198,P
F_Grosmannia,B_Micropruina,0.319496832,P
F_Amanita,B_Micropruina,0.299233379,P
F_Macrohyporia,B_Micropruina,0.29947512,P
F_Reniforma,B_Micropruina,0.355140181,P
F_Mitosporidium,B_Micropruina,0.27751017,P
B_Ochrobactrum,B_Gemmata,0.275330917,P
B_Luteipulveratus,B_Gemmata,0.358916714,P
F_Ascitendus,B_Gemmata,0.330757828,N
F_Phellinidium,B_Gemmata,0.293374537,P
F_Phellinus,B_Gemmata,0.291237085,P
F_Phellopilus,B_Gemmata,0.335602531,P
F_Hornodermoporus,B_Gemmata,0.357463094,P
F_Boothiomyces,B_Gemmata,0.286627305,N
F_Spizellomyces,B_Gemmata,0.273945065,P
F_Septoglomus,B_Gemmata,0.279502046,N
F_Mortierella,B_Gemmata,0.304374472,N
F_Backusella,B_Gemmata,0.283549608,N
B_Apibacter,B_Tetragenococcus,0.392941127,P
B_Acidiphilium,B_Tetragenococcus,0.303769021,P
B_Kordiimonas,B_Tetragenococcus,0.376730973,P
B_Thiococcus,B_Tetragenococcus,0.275119834,P
B_Chromohalobacter,B_Tetragenococcus,0.341686884,P
B_Ochrobactrum,B_Tetragenococcus,0.314498743,P
B_Blastomonas,B_Tetragenococcus,0.296074367,P
B_Thiomonas,B_Tetragenococcus,0.285421008,P
B_Acidobacterium,B_Tetragenococcus,0.363262605,P
B_Listeria,B_Tetragenococcus,0.289419784,P
B_Victivallis,B_Tetragenococcus,0.295158055,P
B_Ehrlichia,B_Tetragenococcus,0.28470056,P
F_Suberoteratosphaeria,B_Tetragenococcus,0.314887864,P
F_Meyerozyma,B_Tetragenococcus,0.280310129,P
F_Symbiotaphrina,B_Tetragenococcus,0.321552934,P
F_Phlebia,B_Tetragenococcus,0.29929793,P
B_Atopobium,B_Mitsuaria,0.389708006,P
B_Trueperella,B_Mitsuaria,0.33316751,P
B_Leptothrix,B_Mitsuaria,0.475740393,P
B_Marivirga,B_Mitsuaria,0.283844806,P
F_Schizothyrium,B_Mitsuaria,0.305736156,P
F_Xeromyces,B_Mitsuaria,0.321638099,P
F_Amanita,B_Mitsuaria,0.282852838,P
F_Kriegeria,B_Mitsuaria,0.296234425,P
B_Kitasatospora,B_Desulfovibrio,0.347143536,P
B_Negativicoccus,B_Desulfovibrio,0.302327252,P
B_Actinoalloteichus,B_Desulfovibrio,0.286412862,P
B_Cellulophaga,B_Desulfovibrio,0.298658476,P
B_Modestobacter,B_Desulfovibrio,0.277411127,P
B_Myxococcus,B_Desulfovibrio,0.375379367,P
B_Listeria,B_Desulfovibrio,0.282367932,P
F_Microsphaeropsis,B_Desulfovibrio,0.329120731,P
F_Diploospora,B_Desulfovibrio,0.316687606,P
F_Phaeopyxis,B_Desulfovibrio,0.273610991,P
F_Phialocephala,B_Desulfovibrio,0.360901286,P
F_Coronophora,B_Desulfovibrio,0.315349793,P
F_Hypocrella,B_Desulfovibrio,0.282259995,P
F_Melanotaenium,B_Desulfovibrio,0.286940264,P
F_Boothiomyces,B_Desulfovibrio,0.307076803,N
F_Mortierella,B_Desulfovibrio,0.278961731,N
B_Apibacter,B_Treponema,0.30334643,P
B_Micavibrio,B_Treponema,0.275314844,P
B_Brevibacillus,B_Treponema,0.293965575,P
B_Prochlorococcus,B_Treponema,0.303517257,P
B_Marivirga,B_Treponema,0.381163465,P
F_Endocarpon,B_Treponema,0.27700884,P
B_Leptothrix,B_Microcystis,0.283235764,P
B_Sinomonas,B_Neomicrococcus,0.291303591,P
B_Castellaniella,B_Neomicrococcus,0.351564645,P
B_Saccharothrix,B_Neomicrococcus,0.289102914,P
F_Histoplasma,B_Neomicrococcus,0.329445074,P
F_Porpomyces,B_Neomicrococcus,0.277284922,P
B_Pseudopropionibacterium,B_Aggregatibacter,0.342339644,P
B_Rhodoluna,B_Aggregatibacter,0.331521528,P
B_Filimonas,B_Aggregatibacter,0.295677582,P
B_Leclercia,B_Aggregatibacter,0.333393982,P
F_Orphella,B_Aggregatibacter,0.314302009,P
B_Streptosporangium,B_Kitasatospora,0.284458508,P
B_Arachidicoccus,B_Kitasatospora,0.382295975,P
B_Curtobacterium,B_Kitasatospora,0.313609267,P
B_Cellulophaga,B_Kitasatospora,0.453306898,P
B_Saccharomonospora,B_Kitasatospora,0.402591091,P
B_Ectothiorhodospira,B_Kitasatospora,0.291610197,P
B_Panacibacter,B_Kitasatospora,0.442814175,P
B_Roseovarius,B_Kitasatospora,0.289963444,P
B_Mobiluncus,B_Kitasatospora,0.287828201,P
B_Shinella,B_Kitasatospora,0.48273033,P
B_Methylorubrum,B_Kitasatospora,0.312427887,P
B_Thermus,B_Kitasatospora,0.514581358,P
B_Oscillatoria,B_Kitasatospora,0.32412414,P
B_Pajaroellobacter,B_Kitasatospora,0.340450627,P
B_Saccharothrix,B_Kitasatospora,0.371361396,P
B_Dyella,B_Kitasatospora,0.281975339,P
F_Abrothallus,B_Kitasatospora,0.328983649,P
F_Dematiopleospora,B_Kitasatospora,0.291994811,P
F_Neoroussoella,B_Kitasatospora,0.283492384,P
F_Microsphaeropsis,B_Kitasatospora,0.518790943,P
F_Coniosporium,B_Kitasatospora,0.312733792,P
F_Fonsecaea,B_Kitasatospora,0.324269888,P
F_Physcia,B_Kitasatospora,0.277217754,P
F_Dactylina,B_Kitasatospora,0.354801475,P
F_Myelochroa,B_Kitasatospora,0.440433216,P
F_Rhexocercosporidium,B_Kitasatospora,0.276348838,P
F_Marthamyces,B_Kitasatospora,0.338905313,P
F_Pichia,B_Kitasatospora,0.295305183,P
F_Verticillium,B_Kitasatospora,0.315438287,P
F_Hypocrella,B_Kitasatospora,0.299890246,P
F_Discostroma,B_Kitasatospora,0.281650958,P
F_Luteoporia,B_Kitasatospora,0.336153359,P
F_Trametes,B_Kitasatospora,0.312715854,P
F_Dentipellis,B_Kitasatospora,0.419624712,P
F_Apiotrichum,B_Kitasatospora,0.328839511,P
F_Microallomyces,B_Kitasatospora,0.451265947,P
F_Boothiomyces,B_Kitasatospora,0.325366457,N
F_Archaeospora,B_Kitasatospora,0.307681776,P
F_Gigaspora,B_Kitasatospora,0.335645456,P
F_Glomus,B_Kitasatospora,0.279817292,P
F_Mortierella,B_Kitasatospora,0.276807781,N
B_Acidiphilium,B_Apibacter,0.504206896,P
B_Pseudopropionibacterium,B_Apibacter,0.324412344,P
B_Kordia,B_Apibacter,0.295406226,P
B_Micavibrio,B_Apibacter,0.471960169,P
B_Methylophaga,B_Apibacter,0.305276777,P
B_Marinomonas,B_Apibacter,0.281100493,P
B_Chromohalobacter,B_Apibacter,0.391678504,P
B_Marmoricola,B_Apibacter,0.280561647,P
B_Anabaena,B_Apibacter,0.275291129,P
B_Panacibacter,B_Apibacter,0.317260615,P
B_Blastomonas,B_Apibacter,0.314808148,P
B_Austwickia,B_Apibacter,0.419794066,P
B_Plantibacter,B_Apibacter,0.336192437,P
B_Acholeplasma,B_Apibacter,0.384684265,P
B_Candidatus Nanopelagicus,B_Apibacter,0.325241354,P
B_Victivallis,B_Apibacter,0.280821954,P
B_Aphanizomenon,B_Apibacter,0.416798296,P
B_Niabella,B_Apibacter,0.293588535,P
B_Luteipulveratus,B_Apibacter,0.338650347,P
B_Brevibacillus,B_Apibacter,0.286236254,P
B_Leptothrix,B_Apibacter,0.331795259,P
B_Marivirga,B_Apibacter,0.389977347,P
F_Passalora,B_Apibacter,0.358239949,P
F_Schizothyrium,B_Apibacter,0.341089164,P
F_Xeromyces,B_Apibacter,0.353983728,P
F_Diploospora,B_Apibacter,0.314608202,P
F_Scheffersomyces,B_Apibacter,0.388209592,P
F_Lachnella,B_Apibacter,0.28019705,P
F_Myriostoma,B_Apibacter,0.337711326,P
F_Phellinus,B_Apibacter,0.385659222,P
F_Phellopilus,B_Apibacter,0.341593074,P
F_Trametes,B_Apibacter,0.300097821,P
F_Kriegeria,B_Apibacter,0.315041626,P
F_Mortierella,B_Apibacter,0.276107907,N
B_Friedmanniella,B_Asticcacaulis,0.292306439,P
B_Scytonema,B_Asticcacaulis,0.304775643,P
B_Emticicia,B_Asticcacaulis,0.368763609,P
B_Haematobacter,B_Asticcacaulis,0.484270969,P
B_Fimbriimonas,B_Asticcacaulis,0.456233912,P
B_Roseovarius,B_Asticcacaulis,0.431397065,P
B_Photobacterium,B_Asticcacaulis,0.370454977,P
B_Filimonas,B_Asticcacaulis,0.365006981,P
B_Acholeplasma,B_Asticcacaulis,0.354765243,P
B_Neorhizobium,B_Asticcacaulis,0.308313016,P
B_Saprospira,B_Asticcacaulis,0.463980193,P
B_Leadbetterella,B_Asticcacaulis,0.452962646,P
B_Rhodospirillum,B_Asticcacaulis,0.290516596,P
B_Dokdonia,B_Asticcacaulis,0.374125277,P
B_Ensifer,B_Asticcacaulis,0.356192261,P
F_Coprinopsis,B_Asticcacaulis,0.296681513,P
B_Micavibrio,B_Dermabacter,0.274156132,P
B_Taylorella,B_Dermabacter,0.306815486,P
F_Monascus,B_Dermabacter,0.317866385,P
F_Heteroplacidium,B_Dermabacter,0.285682955,P
B_Acidiphilium,B_Streptosporangium,0.327347202,P
B_Kordiimonas,B_Streptosporangium,0.298452356,P
B_Blastomonas,B_Streptosporangium,0.28717773,P
B_Thiomonas,B_Streptosporangium,0.299559784,P
B_Geobacillus,B_Streptosporangium,0.281747411,P
B_Shinella,B_Streptosporangium,0.289873096,P
B_Aquimarina,B_Streptosporangium,0.279004978,P
F_Abrothallus,B_Streptosporangium,0.321193521,P
F_Neoroussoella,B_Streptosporangium,0.280228841,P
F_Physcia,B_Streptosporangium,0.296629631,P
F_Parmotrema,B_Streptosporangium,0.285680668,P
F_Leptogium,B_Streptosporangium,0.338857828,P
F_Dactylaria,B_Streptosporangium,0.283914029,P
F_Komagataella,B_Streptosporangium,0.28525598,P
F_Bullera,B_Streptosporangium,0.28683202,P
B_Haematobacter,B_Aureimonas,0.287647913,P
B_Acidothermus,B_Aureimonas,0.27985861,P
F_Hornodermoporus,B_Aureimonas,0.39220904,P
F_Porpomyces,B_Aureimonas,0.358313182,P
F_Pseudomicrostroma,B_Aureimonas,0.311087936,P
B_Pseudopropionibacterium,B_Acidiphilium,0.350587317,P
B_Chromohalobacter,B_Acidiphilium,0.365485284,P
B_Blastomonas,B_Acidiphilium,0.306310782,P
B_Thiomonas,B_Acidiphilium,0.306240445,P
B_Cyanothece,B_Acidiphilium,0.28444206,P
B_Roseovarius,B_Acidiphilium,0.333841806,P
B_Microcoleus,B_Acidiphilium,0.409201077,P
B_Methylorubrum,B_Acidiphilium,0.366898312,P
B_Filimonas,B_Acidiphilium,0.33749516,P
B_Acholeplasma,B_Acidiphilium,0.378491694,P
B_Victivallis,B_Acidiphilium,0.288996713,P
B_Neorhizobium,B_Acidiphilium,0.288582835,P
B_Aphanizomenon,B_Acidiphilium,0.338332643,P
B_Bartonella,B_Acidiphilium,0.273686977,P
B_Arcobacter,B_Acidiphilium,0.293279578,P
B_Vagococcus,B_Acidiphilium,0.275148468,P
F_Passalora,B_Acidiphilium,0.298858243,P
F_Cadophora,B_Acidiphilium,0.371630091,P
F_Phellopilus,B_Acidiphilium,0.279419031,P
F_Trametes,B_Acidiphilium,0.393365478,P
B_Methylorubrum,B_Citrobacter,0.301143592,P
F_Diploospora,B_Citrobacter,0.30468663,P
B_Arachidicoccus,B_Friedmanniella,0.304052836,P
B_Saprospira,B_Friedmanniella,0.273615371,P
B_Acholeplasma,B_Pseudopropionibacterium,0.2950186,P
B_Aphanizomenon,B_Pseudopropionibacterium,0.372073764,P
B_Halothece,B_Pseudopropionibacterium,0.275854714,P
F_Peltula,B_Pseudopropionibacterium,0.275820665,P
F_Phellinus,B_Pseudopropionibacterium,0.28908839,P
F_Lopharia,B_Pseudopropionibacterium,0.287105342,P
F_Trametes,B_Pseudopropionibacterium,0.332389711,P
F_Scheffersomyces,B_Kordia,0.447858062,P
F_Infundibura,B_Kordia,0.301748247,P
B_Haematobacter,B_Scytonema,0.401682259,P
B_Fimbriimonas,B_Scytonema,0.28078715,P
B_Chitinophaga,B_Scytonema,0.279043935,P
B_Rufibacter,B_Scytonema,0.336472287,P
B_Acholeplasma,B_Scytonema,0.307320537,P
B_Neorhizobium,B_Scytonema,0.428175588,P
B_Brevibacillus,B_Scytonema,0.340822392,P
B_Saprospira,B_Scytonema,0.322350538,P
B_Chelatococcus,B_Scytonema,0.280330768,P
B_Phormidium,B_Scytonema,0.350640695,P
B_Haematobacter,B_Labrys,0.290525782,P
B_Marmoricola,B_Labrys,0.288512739,P
B_Acholeplasma,B_Labrys,0.27683974,P
B_Minicystis,B_Labrys,0.311286351,P
F_Dematiopleospora,B_Labrys,0.29119013,P
F_Peltula,B_Labrys,0.315247228,P
F_Mortierella,B_Labrys,0.357399655,N
F_Dipsacomyces,B_Labrys,0.335477549,P
F_Monascus,B_Sulfitobacter,0.350272646,P
F_Polyporoletus,B_Sulfitobacter,0.281763062,P
B_Bacteriovorax,B_Dickeya,0.302166396,P
F_Ugola,B_Dickeya,0.30153977,P
F_Capniomyces,B_Dickeya,0.273923939,P
B_Photobacterium,B_Emticicia,0.309334211,P
B_Rufibacter,B_Emticicia,0.312587165,P
B_Taylorella,B_Emticicia,0.454911478,P
B_Bartonella,B_Emticicia,0.34089512,P
B_Saprospira,B_Emticicia,0.667520735,P
B_Leadbetterella,B_Emticicia,0.475495473,P
B_Defluviimonas,B_Emticicia,0.328713369,P
B_Dokdonia,B_Emticicia,0.394994559,P
F_Aureobasidium,B_Emticicia,0.299255529,P
F_Dematiopleospora,B_Emticicia,0.288355919,P
F_Torula,B_Emticicia,0.277395976,P
F_Geomyces,B_Emticicia,0.275588137,P
F_Placocarpus,B_Emticicia,0.318306384,P
F_Lopezaria,B_Emticicia,0.282658007,P
F_Serpula,B_Emticicia,0.292310788,P
F_Gloiothele,B_Emticicia,0.35745669,P
B_Halothece,B_Synechocystis,0.290506383,P
B_Ahrensia,B_Synechocystis,0.323446505,P
F_Cadophora,B_Synechocystis,0.288304228,P
F_Naumovozyma,B_Synechocystis,0.275738429,P
B_Aquisphaera,B_Negativicoccus,0.38329893,P
B_Phormidium,B_Negativicoccus,0.345608779,P
B_Geodermatophilus,B_Negativicoccus,0.333256572,P
F_Rhynchosporium,B_Negativicoccus,0.309745538,P
F_Leucogyrophana,B_Negativicoccus,0.277171624,P
B_Micavibrio,B_Agrococcus,0.288566163,P
B_Marinomonas,B_Agrococcus,0.301283154,P
B_Phycicoccus,B_Agrococcus,0.329625187,P
B_Chromobacterium,B_Agrococcus,0.295613036,P
B_Atopobium,B_Agrococcus,0.301703594,P
B_Rhodopseudomonas,B_Agrococcus,0.31056342,P
B_Methylocella,B_Agrococcus,0.289469173,P
F_Mycosphaerella,B_Agrococcus,0.324627586,P
F_Schizothyrium,B_Agrococcus,0.305630339,P
F_Rhynchosporium,B_Agrococcus,0.36317333,P
F_Grosmannia,B_Agrococcus,0.334877101,P
F_Phellinus,B_Agrococcus,0.29494052,P
F_Macrohyporia,B_Agrococcus,0.289827602,P
F_Septoglomus,B_Agrococcus,0.283901315,N
B_Marmoricola,B_Actinoalloteichus,0.325722688,P
B_Saccharomonospora,B_Actinoalloteichus,0.412072498,P
B_Plantibacter,B_Actinoalloteichus,0.29430038,P
B_Aphanizomenon,B_Actinoalloteichus,0.347301527,P
B_Pajaroellobacter,B_Actinoalloteichus,0.294120999,P
F_Rhexocercosporidium,B_Actinoalloteichus,0.39082715,P
F_Hypochniciellum,B_Actinoalloteichus,0.292996482,P
F_Placocarpus,B_Marivivens,0.485271565,P
F_Scheffersomyces,B_Marivivens,0.306543345,P
F_Podospora,B_Marivivens,0.322209041,P
B_Cellulophaga,B_Polaromonas,0.319986504,P
